Year,Month,Mission,Country,Personnel_Type,Male,Female,Total
2015,9,UNOCI,France,Individual Police,7,0,7
2015,9,UNOCI,France,Contingent Troops,4,0,4
2015,9,UNOCI,Gambia,Experts on Mission,3,1,4
2015,9,UNOCI,Ghana,Individual Police,3,0,3
2015,9,UNOCI,Guatemala,Experts on Mission,4,0,4
2015,9,UNOCI,Guinea,Experts on Mission,1,1,2
2015,9,UNOCI,India,Experts on Mission,9,0,9
2015,9,UNOCI,Ireland,Experts on Mission,2,0,2
2015,9,UNOCI,Jordan,Individual Police,10,0,10
2015,9,UNOCI,Kazakhstan,Experts on Mission,2,0,2
2015,9,UNOCI,Madagascar,Individual Police,3,0,3
2015,9,UNOCI,Malawi,Experts on Mission,3,0,3
2015,9,UNOCI,Mauritania,Other,140,0,140
2015,9,UNOCI,Mexico,Experts on Mission,3,0,3
2015,9,UNOCI,Morocco,Contingent Troops,718,0,718
2015,9,UNOCI,Namibia,Experts on Mission,0,2,2
2015,9,UNOCI,Nepal,Experts on Mission,3,0,3
2015,9,UNOCI,Niger,Individual Police,36,4,40
2015,9,UNOCI,Nigeria,Individual Police,2,1,3
2015,9,UNOCI,Pakistan,Other,189,0,189
2015,9,UNOCI,Paraguay,Experts on Mission,2,0,2
2015,9,UNOCI,Peru,Experts on Mission,1,0,1
2015,9,UNOCI,Poland,Experts on Mission,2,0,2
2015,9,UNOCI,Qatar,Experts on Mission,2,0,2
2015,9,UNOCI,Romania,Experts on Mission,4,2,6
2015,9,UNOCI,Romania,Experts on Mission,9,0,9
2015,9,UNOCI,Rwanda,Individual Police,19,14,33
2015,9,UNOCI,Senegal,Individual Police,16,0,16
2015,9,UNOCI,Serbia,Experts on Mission,3,0,3
2015,9,UNOCI,Spain,Contingent Troops,1,0,1
2015,9,UNOCI,Switzerland,Individual Police,1,0,1
2015,9,UNOCI,Switzerland,Experts on Mission,0,2,2
2015,9,UNOCI,Togo,Individual Police,20,1,21
2015,9,UNOCI,Tunisia,Individual Police,42,0,42
2015,9,UNOCI,Turkey,Individual Police,5,0,5
2015,9,UNOCI,Uganda,Experts on Mission,4,1,5
2015,9,UNOCI,Ukraine,Individual Police,8,1,9
2015,9,UNOCI,Uruguay,Experts on Mission,2,0,2
2015,9,UNOCI,Vanuatu,Individual Police,13,1,14
2015,9,UNOCI,Yemen,Individual Police,15,0,15
2015,9,UNOCI,Zambia,Experts on Mission,1,1,2
2015,9,UNOCI,Zimbabwe,Experts on Mission,1,2,3
2015,9,UNTSO,Argentina,Experts on Mission,3,0,3
2015,9,UNTSO,Australia,Experts on Mission,10,2,12
2015,9,UNTSO,Austria,Experts on Mission,5,0,5
2015,9,UNTSO,Belgium,Experts on Mission,2,0,2
2015,9,UNTSO,Bhutan,Experts on Mission,2,0,2
2015,9,UNTSO,Canada,Experts on Mission,4,0,4
2015,9,UNTSO,Chile,Experts on Mission,3,0,3
2015,9,UNTSO,China,Experts on Mission,3,0,3
2015,9,UNTSO,Denmark,Experts on Mission,11,0,11
2015,9,UNTSO,Estonia,Experts on Mission,4,0,4
2015,9,UNTSO,Fiji,Experts on Mission,2,0,2
2015,9,UNTSO,Finland,Experts on Mission,16,1,17
2015,9,UNTSO,France,Experts on Mission,1,0,1
2015,9,UNTSO,Ireland,Experts on Mission,13,0,13
2015,9,UNTSO,Netherlands,Experts on Mission,10,2,12
2015,9,UNTSO,Netherlands,Experts on Mission,6,2,8
2015,9,UNTSO,Norway,Experts on Mission,12,0,12
2015,9,UNTSO,Romania,Experts on Mission,4,0,4
2015,9,UNTSO,Serbia,Experts on Mission,1,0,1
2015,9,UNTSO,Slovakia,Experts on Mission,2,0,2
2015,9,UNTSO,Slovenia,Experts on Mission,3,0,3
2015,9,UNTSO,Sweden,Experts on Mission,6,0,6
2015,9,UNTSO,Switzerland,Experts on Mission,15,0,15
2015,9,UNTSO,Ukraine,Experts on Mission,2,0,2
2015,10,MINURSO,Argentina,Experts on Mission,3,0,3
2015,10,MINURSO,Austria,Experts on Mission,5,0,5
2015,10,MINURSO,Bangladesh,Experts on Mission,10,0,10
2015,10,MINURSO,Bhutan,Experts on Mission,2,0,2
2015,10,MINURSO,Brazil,Experts on Mission,6,0,6
2015,10,MINURSO,China,Experts on Mission,10,0,10
2015,10,MINURSO,Croatia,Experts on Mission,5,2,7
2015,10,MINURSO,Djibouti,Experts on Mission,1,0,1
2015,10,MINURSO,Egypt,Experts on Mission,20,0,20
2015,10,MINURSO,Egypt,Experts on Mission,3,0,3
2015,10,MINURSO,France,Experts on Mission,9,0,9
2015,10,MINURSO,Germany,Experts on Mission,4,0,4
2015,10,MINURSO,Ghana,Experts on Mission,7,1,8
2015,10,MINURSO,Guinea,Experts on Mission,5,0,5
2015,10,MINURSO,Honduras,Experts on Mission,12,0,12
2015,10,MINURSO,Hungary,Experts on Mission,7,0,7
2015,10,MINURSO,Indonesia,Experts on Mission,5,0,5
2015,10,MINURSO,Ireland,Experts on Mission,3,0,3
2015,10,MINURSO,Kazakhstan,Experts on Mission,5,0,5
2015,10,MINURSO,Malawi,Experts on Mission,3,0,3
2015,10,MINURSO,Malaysia,Experts on Mission,9,0,9
2015,10,MINURSO,Mexico,Experts on Mission,3,0,3
2015,10,MINURSO,Mongolia,Experts on Mission,3,1,4
2015,10,MINURSO,Nepal,Experts on Mission,5,0,5
2015,10,MINURSO,Nigeria,Experts on Mission,3,0,3
2015,10,MINURSO,Pakistan,Experts on Mission,13,0,13
2015,10,MINURSO,Poland,Experts on Mission,1,0,1
2015,10,MINURSO,Qatar,Experts on Mission,4,0,4
2015,10,MINURSO,Romania,Experts on Mission,16,0,16
2015,10,MINURSO,Spain,Experts on Mission,3,0,3
2015,10,MINURSO,Switzerland,Experts on Mission,2,0,2
2015,10,MINURSO,Togo,Experts on Mission,1,0,1
2015,10,MINURSO,Yemen,Individual Police,2,0,2
2015,10,MINUSCA,Bangladesh,Experts on Mission,6,0,6
2015,10,MINUSCA,Benin,Individual Police,33,0,33
2015,10,MINUSCA,Bhutan,Experts on Mission,2,0,2
2015,10,MINUSCA,Bolivia,Experts on Mission,1,0,1
2015,10,MINUSCA,Brazil,Experts on Mission,4,0,4
2015,10,MINUSCA,Bulgaria,Individual Police,40,17,57
2015,10,MINUSCA,Burundi,Individual Police,4,0,4
2015,10,MINUSCA,Burundi,Experts on Mission,7,2,9
2015,10,MINUSCA,Cambodia,Experts on Mission,6,0,6
2015,10,MINUSCA,Cameroon,Individual Police,12,6,18
2015,10,MINUSCA,Congo,Individual Police,3,0,3
2015,10,MINUSCA,Cyprus,Experts on Mission,2,1,3
2015,10,MINUSCA,Djibouti,Individual Police,3,0,3
2015,10,MINUSCA,Djibouti,Other,101,17,118
2015,10,MINUSCA,Egypt,Experts on Mission,8,0,8
2015,10,MINUSCA,France,Individual Police,3,0,3
2015,10,MINUSCA,Gabon,Experts on Mission,1,0,1
2015,10,MINUSCA,Gambia,Individual Police,4,1,5
2015,10,MINUSCA,Ghana,Individual Police,2,1,3
2015,10,MINUSCA,Guatemala,Experts on Mission,2,0,2
2015,10,MINUSCA,Guinea,Individual Police,6,3,9
2015,10,MINUSCA,Hungary,Experts on Mission,2,0,2
2015,10,MINUSCA,Indonesia,Experts on Mission,6,0,6
2015,10,MINUSCA,Jordan,Individual Police,4,0,4
2015,10,MINUSCA,Kenya,Experts on Mission,5,0,5
2015,10,MINUSCA,Madagascar,Individual Police,1,0,1
2015,10,MINUSCA,Mali,Individual Police,36,1,37
2015,10,MINUSCA,Mauritania,Experts on Mission,5,0,5
2015,10,MINUSCA,Mexico,Experts on Mission,1,1,2
2015,10,MINUSCA,Morocco,Experts on Mission,2,0,2
2015,10,MINUSCA,Nepal,Contingent Troops,61,4,65
2015,10,MINUSCA,Niger,Individual Police,40,4,44
2015,10,MINUSCA,Nigeria,Contingent Troops,2,0,2
2015,10,MINUSCA,Pakistan,Experts on Mission,10,0,10
2015,10,MINUSCA,Paraguay,Experts on Mission,1,0,1
2015,10,MINUSCA,Peru,Experts on Mission,5,0,5
2015,10,MINUSCA,Romania,Individual Police,6,4,10
2015,10,MINUSCA,Rwanda,Individual Police,10,15,25
2015,10,MINUSCA,Senegal,Individual Police,25,0,25
2015,10,MINUSCA,Serbia,Experts on Mission,2,0,2
2015,10,MINUSCA,Spain,Experts on Mission,5,0,5
2015,10,MINUSCA,Switzerland,Contingent Troops,1,0,1
2015,10,MINUSCA,Togo,Individual Police,12,0,12
2015,10,MINUSCA,Tunisia,Individual Police,31,1,32
2015,10,MINUSCA,Turkey,Individual Police,0,1,1
2015,10,MINUSCA,Ukraine,Contingent Troops,5,1,6
2015,10,MINUSCA,Vietnam,Contingent Troops,3,0,3
2015,10,MINUSCA,Yemen,Individual Police,2,0,2
2015,10,MINUSCA,Zambia,Experts on Mission,7,1,8
2015,10,MINUSMA,Armenia,Contingent Troops,1,0,1
2015,10,MINUSMA,Bangladesh,Other,140,0,140
2015,10,MINUSMA,Benin,Individual Police,25,0,25
2015,10,MINUSMA,Bhutan,Contingent Troops,3,0,3
2015,10,MINUSMA,Bulgaria,Individual Police,12,2,14
2015,10,MINUSMA,Burundi,Individual Police,13,0,13
2015,10,MINUSMA,Cambodia,Contingent Troops,289,13,302
2015,10,MINUSMA,Cameroon,Individual Police,17,1,18
2015,10,MINUSMA,Chad,Individual Police,4,0,4
2015,10,MINUSMA,China,Contingent Troops,388,14,402
2015,10,MINUSMA,Congo,Individual Police,3,0,3
2015,10,MINUSMA,Denmark,Contingent Troops,16,3,19
2015,10,MINUSMA,Djibouti,Individual Police,1,0,1
2015,10,MINUSMA,Djibouti,Individual Police,5,1,6
2015,10,MINUSMA,Egypt,Experts on Mission,2,0,2
2015,10,MINUSMA,Egypt,Experts on Mission,1,0,1
2015,10,MINUSMA,Estonia,Contingent Troops,9,1,10
2015,10,MINUSMA,Fiji,Contingent Troops,0,0,0
2015,10,MINUSMA,Finland,Contingent Troops,5,0,5
2015,10,MINUSMA,France,Individual Police,6,0,6
2015,10,MINUSMA,Gambia,Experts on Mission,1,0,1
2015,10,MINUSMA,Germany,Individual Police,8,0,8
2015,10,MINUSMA,Ghana,Individual Police,1,0,1
2015,10,MINUSMA,Guinea,Individual Police,4,0,4
2015,10,MINUSMA,Guinea,Contingent Troops,1,0,1
2015,10,MINUSMA,Indonesia,Contingent Troops,143,2,145
2015,10,MINUSMA,Italy,Contingent Troops,2,0,2
2015,10,MINUSMA,Jordan,Individual Police,2,0,2
2015,10,MINUSMA,Kenya,Experts on Mission,1,2,3
2015,10,MINUSMA,Liberia,Contingent Troops,47,2,49
2015,10,MINUSMA,Madagascar,Individual Police,2,0,2
2015,10,MINUSMA,Mauritania,Contingent Troops,1,0,1
2015,10,MINUSMA,Nepal,Experts on Mission,3,0,3
2015,10,MINUSMA,Netherlands,Individual Police,4,4,8
2015,10,MINUSMA,Niger,Individual Police,8,0,8
2015,10,MINUSMA,Nigeria,Individual Police,2,0,2
2015,10,MINUSMA,Norway,Contingent Troops,18,3,21
2015,10,MINUSMA,Portugal,Contingent Troops,2,0,2
2015,10,MINUSMA,Romania,Individual Police,2,0,2
2015,10,MINUSMA,Senegal,Individual Police,16,2,18
2015,10,MINUSMA,Serbia,Experts on Mission,3,0,3
2015,10,MINUSMA,Sweden,Individual Police,1,2,3
2015,10,MINUSMA,Switzerland,Contingent Troops,4,0,4
2015,10,MINUSMA,Togo,Individual Police,3,0,3
2015,10,MINUSMA,Tunisia,Individual Police,19,0,19
2015,10,MINUSMA,Turkey,Individual Police,1,0,1
2015,10,MINUSMA,Ukraine,Contingent Troops,1,1,2
2015,10,MINUSMA,Ukraine,Contingent Troops,10,0,10
2015,10,MINUSMA,Yemen,Individual Police,9,0,9
2015,10,MINUSTAH,Argentina,Individual Police,13,3,16
2015,10,MINUSTAH,Bangladesh,Individual Police,12,0,12
2015,10,MINUSTAH,Benin,Individual Police,56,1,57
2015,10,MINUSTAH,Bolivia,Contingent Troops,1,0,1
2015,10,MINUSTAH,Brazil,Individual Police,6,0,6
2015,10,MINUSTAH,Bulgaria,Individual Police,47,10,57
2015,10,MINUSTAH,Burundi,Individual Police,9,1,10
2015,10,MINUSTAH,Cameroon,Individual Police,6,15,21
2015,10,MINUSTAH,Canada,Individual Police,69,20,89
2015,10,MINUSTAH,Chad,Individual Police,6,0,6
2015,10,MINUSTAH,Chile,Individual Police,1,2,3
2015,10,MINUSTAH,Colombia,Individual Police,15,1,16
2015,10,MINUSTAH,Ecuador,Contingent Troops,1,0,1
2015,10,MINUSTAH,Egypt,Individual Police,28,0,28
2015,10,MINUSTAH,Egypt,Individual Police,12,0,12
2015,10,MINUSTAH,Ethiopia,Individual Police,9,1,10
2015,10,MINUSTAH,France,Individual Police,10,2,12
2015,10,MINUSTAH,Ghana,Individual Police,16,1,17
2015,10,MINUSTAH,Grenada,Individual Police,2,0,2
2015,10,MINUSTAH,Guatemala,Contingent Troops,48,6,54
2015,10,MINUSTAH,Guinea,Individual Police,8,0,8
2015,10,MINUSTAH,Honduras,Contingent Troops,47,0,47
2015,10,MINUSTAH,India,Individual Police,21,0,21
2015,10,MINUSTAH,Indonesia,Individual Police,6,1,7
2015,10,MINUSTAH,Jamaica,Individual Police,1,0,1
2015,10,MINUSTAH,Jordan,Individual Police,22,0,22
2015,10,MINUSTAH,Jordan,Contingent Troops,3,0,3
2015,10,MINUSTAH,Madagascar,Individual Police,29,5,34
2015,10,MINUSTAH,Mali,Individual Police,24,2,26
2015,10,MINUSTAH,Mexico,Contingent Troops,2,0,2
2015,10,MINUSTAH,Nepal,Individual Police,41,4,45
2015,10,MINUSTAH,Niger,Individual Police,22,2,24
2015,10,MINUSTAH,Nigeria,Individual Police,3,0,3
2015,10,MINUSTAH,Norway,Individual Police,3,4,7
2015,10,MINUSTAH,Pakistan,Other,140,0,140
2015,10,MINUSTAH,Paraguay,Individual Police,1,0,1
2015,10,MINUSTAH,Peru,Contingent Troops,154,8,162
2015,10,MINUSTAH,Philippines,Individual Police,35,2,37
2015,10,MINUSTAH,Romania,Individual Police,29,4,33
2015,10,MINUSTAH,Romania,Individual Police,4,2,6
2015,10,MINUSTAH,Rwanda,Individual Police,4,31,35
2015,10,MINUSTAH,Senegal,Individual Police,17,0,17
2015,10,MINUSTAH,Senegal,Other,149,11,160
2015,10,MINUSTAH,Serbia,Individual Police,4,0,4
2015,10,MINUSTAH,Slovakia,Individual Police,5,1,6
2015,10,MINUSTAH,Spain,Individual Police,6,0,6
2015,10,MINUSTAH,Spain,Individual Police,16,2,18
2015,10,MINUSTAH,Thailand,Individual Police,5,2,7
2015,10,MINUSTAH,Togo,Individual Police,19,2,21
2015,10,MINUSTAH,Turkey,Individual Police,37,0,37
2015,10,MINUSTAH,Ukraine,Individual Police,1,1,2
2015,10,MINUSTAH,Ukraine,Individual Police,25,4,29
2015,10,MINUSTAH,Uruguay,Individual Police,5,0,5
2015,10,MINUSTAH,Vanuatu,Individual Police,2,0,2
2015,10,MINUSTAH,Yemen,Individual Police,24,0,24
2015,10,MONUSCO,Algeria,Experts on Mission,5,0,5
2015,10,MONUSCO,Bangladesh,Other,46,79,125
2015,10,MONUSCO,Belgium,Experts on Mission,1,0,1
2015,10,MONUSCO,Benin,Individual Police,54,1,55
2015,10,MONUSCO,Bolivia,Experts on Mission,7,1,8
2015,10,MONUSCO,Brazil,Experts on Mission,1,0,1
2015,10,MONUSCO,Bulgaria,Individual Police,22,16,38
2015,10,MONUSCO,Cameroon,Individual Police,16,19,35
2015,10,MONUSCO,Canada,Contingent Troops,7,0,7
2015,10,MONUSCO,Chad,Individual Police,10,1,11
2015,10,MONUSCO,China,Experts on Mission,11,0,11
2015,10,MONUSCO,Congo,Contingent Troops,1,0,1
2015,10,MONUSCO,Cyprus,Experts on Mission,3,0,3
2015,10,MONUSCO,Egypt,Individual Police,1,0,1
2015,10,MONUSCO,France,Individual Police,6,1,7
2015,10,MONUSCO,Ghana,Individual Police,2,0,2
2015,10,MONUSCO,Ghana,Experts on Mission,21,1,22
2015,10,MONUSCO,Guatemala,Experts on Mission,1,0,1
2015,10,MONUSCO,Guinea,Individual Police,14,3,17
2015,10,MONUSCO,India,Other,265,4,269
2015,10,MONUSCO,Indonesia,Experts on Mission,15,0,15
2015,10,MONUSCO,Ireland,Contingent Troops,5,1,6
2015,10,MONUSCO,Jordan,Individual Police,6,0,6
2015,10,MONUSCO,Kenya,Experts on Mission,13,0,13
2015,10,MONUSCO,Madagascar,Individual Police,0,1,1
2015,10,MONUSCO,Malawi,Experts on Mission,10,0,10
2015,10,MONUSCO,Malaysia,Experts on Mission,6,0,6
2015,10,MONUSCO,Mali,Individual Police,31,5,36
2015,10,MONUSCO,Mongolia,Experts on Mission,2,0,2
2015,10,MONUSCO,Morocco,Experts on Mission,3,0,3
2015,10,MONUSCO,Nepal,Experts on Mission,18,0,18
2015,10,MONUSCO,Niger,Individual Police,36,10,46
2015,10,MONUSCO,Nigeria,Individual Police,2,0,2
2015,10,MONUSCO,Pakistan,Experts on Mission,42,0,42
2015,10,MONUSCO,Paraguay,Experts on Mission,15,0,15
2015,10,MONUSCO,Peru,Experts on Mission,12,0,12
2015,10,MONUSCO,Poland,Experts on Mission,2,0,2
2015,10,MONUSCO,Romania,Individual Police,10,1,11
2015,10,MONUSCO,Romania,Individual Police,2,0,2
2015,10,MONUSCO,Senegal,Individual Police,31,0,31
2015,10,MONUSCO,Serbia,Contingent Troops,9,5,14
2015,10,MONUSCO,Slovenia,Experts on Mission,6,1,7
2015,10,MONUSCO,Spain,Experts on Mission,4,0,4
2015,10,MONUSCO,Sweden,Individual Police,2,5,7
2015,10,MONUSCO,Switzerland,Contingent Troops,3,0,3
2015,10,MONUSCO,Switzerland,Experts on Mission,1,0,1
2015,10,MONUSCO,Togo,Individual Police,11,1,12
2015,10,MONUSCO,Tunisia,Individual Police,31,4,35
2015,10,MONUSCO,Turkey,Individual Police,4,1,5
2015,10,MONUSCO,Ukraine,Individual Police,2,1,3
2015,10,MONUSCO,Ukraine,Contingent Troops,4,1,5
2015,10,MONUSCO,Ukraine,Contingent Troops,3,1,4
2015,10,MONUSCO,Uruguay,Experts on Mission,12,0,12
2015,10,MONUSCO,Yemen,Individual Police,9,0,9
2015,10,MONUSCO,Zambia,Experts on Mission,9,4,13
2015,10,UNAMA,Australia,Experts on Mission,2,0,2
2015,10,UNAMA,Bolivia,Individual Police,0,1,1
2015,10,UNAMA,Cyprus,Experts on Mission,1,0,1
2015,10,UNAMA,Georgia,Experts on Mission,1,0,1
2015,10,UNAMA,Germany,Experts on Mission,1,0,1
2015,10,UNAMA,India,Individual Police,2,0,2
2015,10,UNAMA,Mongolia,Experts on Mission,1,0,1
2015,10,UNAMA,Netherlands,Individual Police,1,0,1
2015,10,UNAMA,Poland,Experts on Mission,1,0,1
2015,10,UNAMA,Portugal,Experts on Mission,1,0,1
2015,10,UNAMA,Romania,Experts on Mission,1,0,1
2015,10,UNAMI,Fiji,Contingent Troops,153,7,160
2015,10,UNAMI,Nepal,Contingent Troops,73,4,77
2015,10,UNAMID,Bangladesh,Individual Police,45,2,47
2015,10,UNAMID,Bhutan,Individual Police,4,1,5
2015,10,UNAMID,Bolivia,Experts on Mission,2,0,2
2015,10,UNAMID,Bulgaria,Individual Police,7,1,8
2015,10,UNAMID,Burundi,Individual Police,33,2,35
2015,10,UNAMID,Cambodia,Experts on Mission,3,0,3
2015,10,UNAMID,Cameroon,Individual Police,6,12,18
2015,10,UNAMID,China,Contingent Troops,231,0,231
2015,10,UNAMID,Djibouti,Other,138,0,138
2015,10,UNAMID,Ecuador,Experts on Mission,2,0,2
2015,10,UNAMID,Egypt,Individual Police,142,0,142
2015,10,UNAMID,Ethiopia,Individual Police,7,0,7
2015,10,UNAMID,Fiji,Individual Police,3,0,3
2015,10,UNAMID,Gambia,Individual Police,65,24,89
2015,10,UNAMID,Germany,Individual Police,1,0,1
2015,10,UNAMID,Ghana,Individual Police,30,78,108
2015,10,UNAMID,Indonesia,Individual Police,5,2,7
2015,10,UNAMID,Iran,Experts on Mission,4,0,4
2015,10,UNAMID,Jamaica,Individual Police,5,7,12
2015,10,UNAMID,Jordan,Individual Police,175,11,186
2015,10,UNAMID,Kenya,Experts on Mission,2,0,2
2015,10,UNAMID,Kyrgyzstan,Individual Police,3,0,3
2015,10,UNAMID,Lesotho,Experts on Mission,2,0,2
2015,10,UNAMID,Madagascar,Individual Police,4,1,5
2015,10,UNAMID,Malawi,Individual Police,38,31,69
2015,10,UNAMID,Malaysia,Individual Police,15,0,15
2015,10,UNAMID,Mali,Contingent Troops,1,0,1
2015,10,UNAMID,Mongolia,Contingent Troops,37,33,70
2015,10,UNAMID,Namibia,Individual Police,18,17,35
2015,10,UNAMID,Nepal,Individual Police,44,6,50
2015,10,UNAMID,Nigeria,Individual Police,69,11,80
2015,10,UNAMID,Pakistan,Other,140,0,140
2015,10,UNAMID,Pakistan,Experts on Mission,1,0,1
2015,10,UNAMID,Peru,Experts on Mission,2,0,2
2015,10,UNAMID,Qatar,Contingent Troops,2,0,2
2015,10,UNAMID,Rwanda,Individual Police,9,45,54
2015,10,UNAMID,Samoa,Individual Police,2,0,2
2015,10,UNAMID,Senegal,Individual Police,8,0,8
2015,10,UNAMID,Serbia,Individual Police,25,40,65
2015,10,UNAMID,Slovenia,Experts on Mission,7,3,10
2015,10,UNAMID,Switzerland,Individual Police,53,9,62
2015,10,UNAMID,Thailand,Experts on Mission,3,1,4
2015,10,UNAMID,Togo,Other,133,7,140
2015,10,UNAMID,Tunisia,Individual Police,40,2,42
2015,10,UNAMID,Turkey,Individual Police,18,0,18
2015,10,UNAMID,Yemen,Individual Police,159,0,159
2015,10,UNAMID,Zambia,Individual Police,63,9,72
2015,10,UNAMID,Zimbabwe,Individual Police,4,1,5
2015,10,UNDOF,Bhutan,Contingent Troops,2,0,2
2015,10,UNDOF,Cyprus,Contingent Troops,3,0,3
2015,10,UNDOF,Fiji,Contingent Troops,284,17,301
2015,10,UNDOF,India,Contingent Troops,189,0,189
2015,10,UNDOF,Ireland,Contingent Troops,146,5,151
2015,10,UNDOF,Nepal,Contingent Troops,188,1,189
2015,10,UNDOF,Netherlands,Contingent Troops,2,0,2
2015,10,UNFICYP,Argentina,Contingent Troops,249,16,265
2015,10,UNFICYP,Australia,Individual Police,12,3,15
2015,10,UNFICYP,Austria,Contingent Troops,4,0,4
2015,10,UNFICYP,Bolivia,Individual Police,7,1,8
2015,10,UNFICYP,Brazil,Contingent Troops,1,0,1
2015,10,UNFICYP,Canada,Contingent Troops,1,0,1
2015,10,UNFICYP,Chile,Contingent Troops,14,0,14
2015,10,UNFICYP,China,Individual Police,2,0,2
2015,10,UNFICYP,Hungary,Contingent Troops,66,11,77
2015,10,UNFICYP,India,Individual Police,5,0,5
2015,10,UNFICYP,Ireland,Individual Police,10,2,12
2015,10,UNFICYP,Lithuania,Individual Police,1,1,2
2015,10,UNFICYP,Montenegro,Individual Police,3,1,4
2015,10,UNFICYP,Norway,Contingent Troops,2,0,2
2015,10,UNFICYP,Paraguay,Contingent Troops,13,1,14
2015,10,UNFICYP,Romania,Individual Police,2,0,2
2015,10,UNFICYP,Serbia,Individual Police,3,0,3
2015,10,UNFICYP,Slovakia,Individual Police,2,2,4
2015,10,UNFICYP,Ukraine,Individual Police,9,0,9
2015,10,UNFICYP,Ukraine,Contingent Troops,265,11,276
2015,10,UNIFIL,Armenia,Contingent Troops,33,0,33
2015,10,UNIFIL,Austria,Contingent Troops,170,7,177
2015,10,UNIFIL,Bangladesh,Contingent Troops,285,0,285
2015,10,UNIFIL,Belarus,Contingent Troops,3,2,5
2015,10,UNIFIL,Belgium,Contingent Troops,1,0,1
2015,10,UNIFIL,Brazil,Contingent Troops,201,0,201
2015,10,UNIFIL,Brunei,Contingent Troops,29,0,29
2015,10,UNIFIL,Cambodia,Contingent Troops,173,11,184
2015,10,UNIFIL,China,Contingent Troops,409,9,418
2015,10,UNIFIL,Croatia,Contingent Troops,1,0,1
2015,10,UNIFIL,Cyprus,Contingent Troops,2,0,2
2015,10,UNIFIL,Egypt,Contingent Troops,51,1,52
2015,10,UNIFIL,Estonia,Contingent Troops,36,1,37
2015,10,UNIFIL,Fiji,Contingent Troops,145,2,147
2015,10,UNIFIL,Finland,Contingent Troops,290,16,306
2015,10,UNIFIL,France,Contingent Troops,787,58,845
2015,10,UNIFIL,Germany,Contingent Troops,102,9,111
2015,10,UNIFIL,Ghana,Contingent Troops,783,86,869
2015,10,UNIFIL,Greece,Contingent Troops,45,0,45
2015,10,UNIFIL,Guatemala,Contingent Troops,2,0,2
2015,10,UNIFIL,Hungary,Contingent Troops,4,0,4
2015,10,UNIFIL,India,Contingent Troops,887,10,897
2015,10,UNIFIL,Ireland,Contingent Troops,170,22,192
2015,10,UNIFIL,Kenya,Contingent Troops,1,0,1
2015,10,UNIFIL,Malaysia,Contingent Troops,815,15,830
2015,10,UNIFIL,Nepal,Contingent Troops,850,21,871
2015,10,UNIFIL,Nigeria,Contingent Troops,1,0,1
2015,10,UNIFIL,Qatar,Contingent Troops,3,0,3
2015,10,UNIFIL,Qatar,Contingent Troops,313,7,320
2015,10,UNIFIL,Serbia,Contingent Troops,170,7,177
2015,10,UNIFIL,Serbia,Contingent Troops,3,0,3
2015,10,UNIFIL,Slovenia,Contingent Troops,14,0,14
2015,10,UNIFIL,Spain,Contingent Troops,569,50,619
2015,10,UNIFIL,Spain,Contingent Troops,151,0,151
2015,10,UNIFIL,Switzerland,Contingent Troops,135,22,157
2015,10,UNIFIL,Thailand,Contingent Troops,1,0,1
2015,10,UNIFIL,Turkey,Contingent Troops,110,0,110
2015,10,UNISFA,Benin,Experts on Mission,2,0,2
2015,10,UNISFA,Bhutan,Contingent Troops,1,0,1
2015,10,UNISFA,Brazil,Experts on Mission,2,0,2
2015,10,UNISFA,Bulgaria,Experts on Mission,1,0,1
2015,10,UNISFA,Burundi,Experts on Mission,1,0,1
2015,10,UNISFA,Cambodia,Experts on Mission,3,0,3
2015,10,UNISFA,Ecuador,Experts on Mission,1,0,1
2015,10,UNISFA,Ethiopia,Individual Police,5,0,5
2015,10,UNISFA,Ghana,Individual Police,3,1,4
2015,10,UNISFA,Guatemala,Contingent Troops,1,0,1
2015,10,UNISFA,India,Experts on Mission,2,0,2
2015,10,UNISFA,Indonesia,Experts on Mission,1,0,1
2015,10,UNISFA,Kyrgyzstan,Experts on Mission,1,0,1
2015,10,UNISFA,Malawi,Contingent Troops,1,0,1
2015,10,UNISFA,Malaysia,Experts on Mission,1,0,1
2015,10,UNISFA,Mongolia,Experts on Mission,1,1,2
2015,10,UNISFA,Namibia,Individual Police,4,0,4
2015,10,UNISFA,Namibia,Contingent Troops,2,0,2
2015,10,UNISFA,Nepal,Experts on Mission,3,0,3
2015,10,UNISFA,Nigeria,Contingent Troops,1,0,1
2015,10,UNISFA,Peru,Experts on Mission,0,1,1
2015,10,UNISFA,Romania,Experts on Mission,1,0,1
2015,10,UNISFA,Rwanda,Experts on Mission,2,0,2
2015,10,UNISFA,Serbia,Experts on Mission,1,0,1
2015,10,UNISFA,Spain,Experts on Mission,5,0,5
2015,10,UNISFA,Switzerland,Individual Police,3,2,5
2015,10,UNISFA,Ukraine,Experts on Mission,2,0,2
2015,10,UNISFA,Yemen,Experts on Mission,4,0,4
2015,10,UNISFA,Zambia,Experts on Mission,1,0,1
2015,10,UNISFA,Zimbabwe,Individual Police,3,2,5
2015,10,UNMIK,Austria,Individual Police,0,1,1
2015,10,UNMIK,Bulgaria,Individual Police,0,1,1
2015,10,UNMIK,Cyprus,Experts on Mission,2,0,2
2015,10,UNMIK,Germany,Individual Police,1,0,1
2015,10,UNMIK,Hungary,Individual Police,1,0,1
